～に面倒をかける	bother
～に迷惑をかける	disturb
～をおびえさせる	frighten
～を動揺させる	upset
～を後悔する	regret
親切な行為	favor
関心	interest
残念なこと	pity
が原因で	due
理由	reason
結果	result
効果	effect
影響	influence
～を引き起こす	cause
～に影響を与える	affect
方法(w-)	way
方法(m-)	manner
目的	purpose
ため	sake
ちょうど	right
完全な	complete
ほとんど～ない	hardly
ほとんど	nearly
ある程度	partly
実は	actually
実際に	indeed
さえも	even
正確に	exactly
徐々に	gradually
それゆえに	therefore
代わりに	instead
～まで	until
～加えて	besides
～を除いて	except
討論	debate
～を批判する	criticize
～を非難する	accuse
言い張る	insist
反対する	object
抗議する	protest
論争を招く	controversial
きっと～	bound
きっと～だと思う	bet
を祝う	congratulate
を褒める	praise
名誉	honor
おしゃべりする	chat
言及する	refer
～について述べる	mention
～を伝える	convey
～を強調する	emphasize
～を誇張する	exaggerate
返事をする	reply
返答する	respond
ささやく	whisper
発言	remark
～を観察する	observe
理論	theory
分析	analysis
実験	experiment
装置	device
現象	phenomenon
物質	substance
化学物質	chemical
燃料	fuel
原子力の	nuclear
統計	statistics
～を追求する	pursue
～をやり遂げる	accomplish
～を克服する	overcome
を果たす	fulfill
をささげる	devote
狙う	aim
難問	challenge
試み	trial
めまいがして	dizzy
青白い	pale
食欲	appetite
とてもお腹が空いている	starve
精神の	mental
休憩	rest
痛み	ache
手術	surgery
病気	disease
症状	symptom
がん	cancer
救急車	ambulance
回復する	recover
痛い	sore
腫れる	swell
咳をする	cough
出血する	bleed
かすかな	faint
～を疲れ果てさせる	exhaust
～を治療する	cure
障害のある	disabled
凝った	stiff
筋肉	muscle
舌	tongue
感覚	sense
汗	sweat
国籍	nationality
市民	citizen
市民の	civil
人種の	racial
国内の	domestic
田舎の	rural
郊外	suburb
国境	border
重荷	burden
影響	impact
地位	status
等しい	equal
関係	relationship
評判	reputation
風潮	trend
事業	service
宗教	religion
道徳的な	moral
基準	standard
繁栄	prosperity
危機	crisis
偏見	prejudice
差別	discrimination
慈善	charity
恩恵	benefit
福祉	welfare
社会	community
個人	individual
役人	official
移民	immigrant
ボランティア	volunteer
貢献する	contribute
～を廃止する	abolish
を課す	impose
利用する権利	access
義務	duty
義務的な	compulsory
責任がある	responsible
政策	policy
～を選ぶ	elect
工業	industry
収入	income
利益	profit
税金	tax
費用	expense
借金	debt
預金	deposit
料金	charge
賃金	wage
不況	recession
～を消費する	consume
～を浪費する	waste
を投資する	invest
～を輸入する	import
財政的な	financial
～を雇う	hire
を雇う	employ
辞職する	resign
資格がある	qualify
～を割り当てる	assign
職業(o-)	occupation
職業(c-)	career
職業(p-)	profession
失業	unemployment
書類	document
部門	department
支店	branch
小売り	retail
組織	system
構造	structure
建築	architecture
建設	construction
機能	function
表面	surface
側面	aspect
端	edge
構成されている	consist
～を構成する	compose
～をくっつける	attach
～をつなげる	connect
を関連づける(r-)	relate
を関連付ける(a-)	associate
～を貼り付ける	stick
～を引き離す	separate
泥棒	thief
犯罪	crime
動機	motive
を罰する	punish
に違反する	violate
合法の	legal
敵	enemy
競争する	compete
を打ち負かす	defeat
犠牲者	victim
障害	obstacle
害	harm
を侵害する	invade
～を危険にさらす	endanger
～を中断する	interrupt
～を台無しにする	spoil
観客	spectator
親戚	relative
～に入る	enter
～と一緒に行く	accompany
出発	departure
目的地	destination
交通機関	transportation
～経由で	via
至る	lead
上がる	rise
～を下げる	lower
流れる	flow
破裂する	burst
割れる	crack
溶ける	melt
進歩(p-)	progress
進歩(a-)	advance
扱う	deal
～を扱う	handle
対処する	cope
～を扱う	treat
手がかり	clue
～を制限する(r-)	restrict
を制限する(l-)	limit
～を禁じる	forbid
禁止	ban
～を断る	refuse
～を拒絶する	reject
を説得して～させる	persuade
に確信させる	convince
～を奮起させる	inspire
～のやる気をなくさせる	discourage
～を促進する	promote
拡大する	expand
～を延長する	extend
～を広げる(b-)	broaden
～を広げる(s-)	spread
を縛る	tie
～を結びつける	bind
～を固定する(6字)	fasten
～を固定する(3字)	fix
を設置する	install
～を我慢する	resist
～に従う	obey
従事する	engage
ぶつかる	bump
激突する	crash
身をかがめる	bend
を抱きしめる	hug
じっと見つめる	stare
見つめる	gaze
ちらりと見る	glance
～がちらりと見える	glimpse
を伸ばす	stretch
つまずく	stumble
～を押す	press
～を引きずる	drag
寄りかかる	lean
～をひっかく	scratch
おじきする	bow
うなずく	nod
ため息をつく	sigh
あくびをする	yawn
～を埋める	bury
～を遂行する	perform
～を採用する	adopt
逃れる	escape
～をまき散らす	scatter
～を祈る	fold
～を掛ける	hang
～を解放する	release
～を打つ(s-)	strike
～を打つ(b-)	beat
～を守る	protect
～を曲げる	twist
を混ぜる	stir
～を振る	shake
焼ける	burn
～をサボる	skip
～をさらす	expose
～をつける	dip
～を磨く	polish
ごみかす	cheat
～に出席する	attend
参加する	participate
～をまねる	imitate
存在する	exist
生じる(a-)	arise
生じる(o-)	occur
を生み出す	generate
巻き込まれる	involve
～を必要とする	require
対応する人	counterpart
～を維持する	maintain
続く	last
持続する	persist
～を増す	gain
を得る	obtain
～を習得する	acquire
～を調査する	examine
を捜す	search
同窓会	reunion
奨学金	scholarship
論理	logic
指示	instruction
～を決める	determine
～と結論を下す	conclude
～を区別する	distinguish
～を分類する	classify
～を推定する	estimate
～を選ぶ	select
をまとめる	organize
が誰がわかる	recognize
～することになっている	suppose
～と思い込む	assume
気にする	care
～を疑う	doubt
～に気がついている	notice
気づいている	aware
意識している	conscious
関心を持っている	concerned
をみなす	regard
～に専念する	commit
～を暗記する	memorize
認める	approve
を許す	forgive
～を認める	grant
～を思い出す	recall
～を捨てる	abandon
を処分する	rid
を排除する	eliminate
～を取り除く(7字)	relieve
～を取り除く(6字)	remove
資源	resource
保護	conservation
を保護する	preserve
災害	disaster
惑星	planet
環境	environment
水平線	horizon
農業	agriculture
作物	crop
土	soil
雑草	weed
溺れ死ぬ	drown
漏れる	leak
気候	climate
大気	atmosphere
予報	forecast
温度計	thermometer
湿気が多い	humid
熱帯の	tropical
太陽の	solar
蚊	mosquito
種	species
絶滅した	extinct
～にえさを与える	feed
活発な	energetic
貪欲な	greedy
勇敢な	brave
気前のよい	generous
知的な	intellectual
好奇心が強い	curious
想像力豊かな	imaginative
おしゃべりの	talkative
～する余裕がある	afford
熱心な	eager
利己的な	selfish
攻撃的な	aggressive
残酷な	cruel
～の中毒になっている	addicted
頑固な	stubborn
真面目な	earnest
大胆な	bold
申し訳なく思う	guilty
無実の	innocent
誠実な	sincere
謙虚な	modest
ばかな	stupid
無関心で	indifferent
時間を守る	punctual
臆病者	coward
正確な(p-)	precise
正確な(a-)	accurate
適切な	proper
きちんとした(t-)	tidy
きちんとした(n-)	neat
能率的な	efficient
理にかなった	reasonable
重要な	significant
貴重な	precious
不可欠な	essential
根本的な	fundamental
重大な	critical
深刻な	serious
複雑な(7字)	complex
複雑な(11字)	complicated
繊細な	delicate
明白な(p-)	plain
明白な(o-)	obvious
注目すべき	remarkable
傑出した	outstanding
さまざまな	various
多様な	diverse
種	sort
高級の	fancy
驚くべき	marvelous
とても素敵な	fabulous
積極的な	active
前向きな	positive
純粋な	pure
着実な	steady
柔軟な	flexible
熟した	ripe
成熟した	mature
安定した	stable
否定的な	negative
曖昧な	vague
変な	weird
粗い	rough
厳しい	severe
受動的な	passive
無駄に	vain
偽の	fake
危険な	risky
ばかげた	absurd
奇妙な	odd
対比	contrast
妥当な	valid
手に入る	available
気楽な	casual
珍しい	rare
現実的な	practical
新品の	brand-new
急速な	rapid
緊急の	urgent
急激な	sharp
落ち着いた	calm
浅い	shallow
むき出しの	bare
裸の	naked
独立した	independent
張り詰めた	tense
幅広い	broad
狭い	narrow
空いている	vacant
鮮明な	vivid
相互の	mutual
ぎこちない	awkward
客観的な	objective
手を使う	manual
似ている	alike
～する傾向にある	tend
～に値する	deserve
破片	fragment
簡単さ	ease
範囲	range
規模	scale
特有の	unique
ある特定の	particular
一般的な	general
平凡な	ordinary
典型的な	typical
占める	account
～を計算する	calculate
～を測る	measure
～を割る	split
容積	volume
比率	proportion
ダース	dozen
量	amount
大量	mass
不足	shortage
莫大な	enormous
余分な	spare
～を手配する	arrange
適応する	adapt
～と調和する	match
に合う	fit
緊急事態	emergency
場合	occasion
状況	circumstance
出来事	incident
最新の	current
一時的な	temporary
永久的な	permanent
前の	previous
前者	former
年に一度の	annual
現代の	contemporary
最近	lately
すぐに	immediately
～を供給する	supply
～に取って代わる	replace
～を交換する	exchange
代わりに～を用いる	substitute
を提出する	submit
代わりのもの	alternative
～を配達する	deliver
～を同封する	enclose
封筒	envelope
いたずら	trick
荷	load
中身	content
日課	routine
所帯	household
商品	good
高級	luxury
クレジットカード	credit
アンケート	questionnaire
予約	reservation
拍手	applause
大騒ぎ	fuss
報酬	reward
別れ	farewell
もてなし(r-)	reception
もてなし(h-)	hospitality
1盛り	portion
洗濯	laundry
シミ	stain
～を染める	dye
コンセント	outlet
昼寝	nap
目が覚める	wake
自動販売機	vending machine
食料雑貨店	grocery
予約	appointment
～に相談する	consult
～を登録する	register
定期購読する	subscribe
～を保証する	guarantee
～を拭く	wipe
を掃く	sweep
乗り換える	transfer
離婚する	divorce
運命(f-)	fate
運命(d-)	destiny
風味	flavor
香り	perfume
材料	ingredient
柔らかい	tender
苦い	bitter
通話	aisle
足跡	track
地区	district
施設	facility
地下	basement
高さ	height
遠い	distant
へんぴな	remote
～に位置している	locate
～を占める	occupy
～を取り囲む	surround
クラシックの	classical
文明	civilization
遺産	heritage
台本	script
話	tale
文学	literature
悲劇	tragedy
詩	poetry
伝記	biography
用語	term
ことわざ	proverb
流暢な	fluent
～を翻訳する	translate
～を定義する	define
～を解釈する	interpret
～を引用する	quote
文字どおりに	literally
～を展示する	indicate
～を示す	reveal
～を発表する	announce
～を放送する	broadcast
～を証明する	prove
～を宣伝する	advertise
～を求める	seek
～を楽しませる	entertain
～を楽しませる	amuse
～を引きつける	attract
～を魅了する	fascinate
～に没頭する	absorb
好きで	fond
～をおびえさせる	scare
～をぎょっとさせる	alarm
～を驚かせる	amaze
～をいらいらさせる	irritate
～を当惑させる	puzzle
～を混乱させる	confuse
～をうんざりさせる	bore
～を欲求不満にさせる	frustrate
～を失望させる	disappoint
～に恥ずかしい思いをさせる	embarrass
恥ずかしい	ashamed
不安な	uneasy
ためらう	hesitate
気が進まない	reluctant
震える	tremble
自慢する	boast
嫉妬した	jealous
～を羨ましく思う	envy
叫ぶ	yell
を尊敬する	respect
絶望	despair
感情	emotion
同情	sympathy
残念なこと	shame
願望	ambition
自信	confidence
勇気	courage
を無視する	ignore
は～おかげだ	owe
恐怖	fear
方法	method
手段(6字)	medium
手段(5字)	means
程度	extent
極度に	extremely
全体の	total
大部分は	largely
適度な	moderate
いくぶん	somewhat
かすかな	subtle
ひょっとすると	possibly
最終的な	eventually
必ずしも	necessarily
率直に	frankly
皮肉なことに	ironically
その上	moreover
さもなければ	otherwise
無関係に	regardless
～の価値がある	worth
によれば	according to
