remember	(doing)(過去にしたこと)を覚えている
remind	(A of B)(A)に(Bのことを)思い出させる
realize	～を(はっきり)理解する
appreciate	～を(正しく)理解する
accept	～を受け入れる
consider	～をよく考える
mind	気にする
wonder	(wh-節/if S V)～かなと思う
seem	～のように思われる
compare	(A with[to,and] B)(A)を(Bと)比較する
concentrate	(on ～)(～に)集中する
focus	(on ～)(～に)焦点を当てる
allow	(人が)～を許可する
admit	～を認める
ground	地面
pollution	汚染
sight	光景
view	眺め
landscape	風景
nature	自然
seed	種
plant	植物
bloom	咲く
harvest	収穫
insect	昆虫
earthquake	地震
temperature	温度
degree	度
flood	洪水
freeze	凍る
reflect	～を反射する
polite	礼儀正しい
rude	無礼な
lonely	孤独な
lazy	怠惰な
strict	厳しい
ugly	醜い
intelligent	知的な
silly	ばかな
nervous	あがって
awake	目を覚まして
attitude	態度
character	性格
characteristic	特徴
feature	特徴
detail	詳細
advantage	利点
fault	欠点
quality	質
correct	正確な
ideal	理想的な
fair	公正な
appropriate	適切な
famous	有名な
elementary	初歩的な
major	主要な
matter	重要である
bright	明るい
brilliant	輝いている
lively	生き生きとした
comfortable	快適な
pleasant	楽しい
convenient	都合がよい
false	誤った
terrible	ひどい
awful	ひどい
thin	薄い
tight	引き締まった
loose	ゆるい
raw	生の
empty	空の
smooth	滑らかな
direct	直接的な
familiar	知られた
similar	似た
differ	異なる
vary	さまざまだ
specific	特定の
common	普及した
unusual	珍しい
add	～を加える
increase	増える
reduce	～を減らす
divide	～を分割する
count	～を教える
weigh	～の重さがある
quarter	4分の1
lot	多くの～
pile	積み重ね
rate	割合
figure	数字
lack	不足
extra	余分な
ready	用意ができている
prepare	～の準備をする
adjust	慣れる
apply	当てはまる
suit	に適している
case	場合
scene	場面
chance	機会
opportunity	機会
experience	経験
time	時間
spring	春
minute	分
period	時代
generation	世代
anniversary	記念日
recently	最近
used	以前は～だった
early	早く
first	第1の
latest	最新の
modern	現代の
latter	後半の
spend	を費やす
delay	～を遅らせる
borrow	～を借りる(b-)
lend	～を貸す
rent	～を借りる(r-)
provide	～を供給する
shelf	棚
board	板
garbage	ごみ
item	品物
wheel	車輪
note	メモ
present	プレゼント
stuff	もの
string	ひも
leisure	余暇
diet	食事
furniture	家具
refrigerator	冷蔵庫
traffic	交通
jam	渋滞
sell	～を売る
pay	を支払う
wear	～を身につけている
clothes	服
marry	～と結婚する
greet	～に挨拶する
order	〜を注文する
room	部屋
story	階
site	用地
yard	庭
bottom	底
line	列
row	列
background	背景
direction	方向
art	芸術
culture	文化
cartoon	漫画
novel	小説
instrument	楽器
tune	曲
sentence	文
article	記事
passage	一節
vocabulary	語彙
rumor	うわさ
spell	～をつづる
pronounce	を発音する
sign	兆候
mean	～を意味する
publish	～を出版する
display	～を展示する
trust	～を信頼する
depend	次第である
rely	頼る
pray	祈る
beg	～を懇願する
prefer	を好む
weep	しくしく泣く
hate	～を嫌う
worry	心配をする
anxious	心配して
satisfy	～を満足させる
annoy	～をいらだたせる
bother	～に面倒をかける
disturb	～に迷惑をかける
frighten	～をおびえさせる
upset	～を動揺させる
regret	～を後悔する
favor	親切な行為
interest	関心
pity	残念なこと
due	が原因で
reason	理由
result	結果
effect	効果
influence	影響
cause	～を引き起こす
affect	～に影響を与える
way	方法(w-)
manner	方法(m-)
purpose	目的
sake	ため
right	ちょうど
complete	完全な
hardly	ほとんど～ない
nearly	ほとんど
partly	ある程度
actually	実は
indeed	実際に
even	さえも
exactly	正確に
gradually	徐々に
therefore	それゆえに
until	～まで
besides	～加えて
except	～を除いて
debate	討論
criticize	～を批判する
accuse	～を非難する
insist	言い張る
object	反対する
protest	抗議する
controversial	論争を招く
bound	きっと～
bet	きっと～だと思う
congratulate	を祝う
praise	を褒める
honor	名誉
chat	おしゃべりする
refer	言及する
mention	～について述べる
convey	～を伝える
emphasize	～を強調する
exaggerate	～を誇張する
reply	返事をする
respond	返答する
whisper	ささやく
remark	発言
observe	～を観察する
theory	理論
analysis	分析
experiment	実験
device	装置
phenomenon	現象
substance	物質
chemical	化学物質
fuel	燃料
nuclear	原子力の
statistics	統計
pursue	～を追求する
accomplish	～をやり遂げる
overcome	～を克服する
fulfill	を果たす
devote	をささげる
aim	狙う
challenge	難問
trial	試み
dizzy	めまいがして
pale	青白い
appetite	食欲
starve	とてもお腹が空いている
mental	精神の
rest	休憩
ache	痛み
surgery	手術
disease	病気
symptom	症状
cancer	がん
ambulance	救急車
recover	回復する
sore	痛い
swell	腫れる
cough	咳をする
bleed	出血する
faint	かすかな
exhaust	～を疲れ果てさせる
cure	～を治療する
disabled	障害のある
stiff	凝った
muscle	筋肉
tongue	舌
sense	感覚
sweat	汗
nationality	国籍
citizen	市民
civil	市民の
racial	人種の
domestic	国内の
rural	田舎の
suburb	郊外
border	国境
burden	重荷
impact	影響
status	地位
equal	等しい
relationship	関係
reputation	評判
trend	風潮
service	事業
religion	宗教
moral	道徳的な
standard	基準
prosperity	繁栄
crisis	危機
prejudice	偏見
discrimination	差別
charity	慈善
benefit	恩恵
welfare	福祉
community	社会
individual	個人
official	役人
immigrant	移民
volunteer	ボランティア
contribute	貢献する
abolish	～を廃止する
impose	を課す
access	利用する権利
duty	義務
compulsory	義務的な
responsible	責任がある
policy	政策
elect	～を選ぶ
industry	工業
income	収入
profit	利益
tax	税金
expense	費用
debt	借金
deposit	預金
charge	料金
wage	賃金
recession	不況
consume	～を消費する
waste	～を浪費する
invest	を投資する
import	～を輸入する
financial	財政的な
hire	～を雇う
employ	を雇う
resign	辞職する
qualify	資格がある
assign	～を割り当てる
occupation	職業(o-)
career	職業(c-)
profession	職業(p-)
unemployment	失業
document	書類
department	部門
branch	支店
retail	小売り
system	組織
structure	構造
architecture	建築
construction	建設
function	機能
surface	表面
aspect	側面
edge	端
consist	構成されている
compose	～を構成する
attach	～をくっつける
connect	～をつなげる
relate	を関連づける(r-)
associate	を関連付ける(a-)
stick	～を貼り付ける
separate	～を引き離す
thief	泥棒
crime	犯罪
motive	動機
punish	を罰する
violate	に違反する
legal	合法の
enemy	敵
compete	競争する
defeat	を打ち負かす
victim	犠牲者
obstacle	障害
harm	害
invade	を侵害する
endanger	～を危険にさらす
interrupt	～を中断する
spoil	～を台無しにする
spectator	観客
relative	親戚
enter	～に入る
accompany	～と一緒に行く
departure	出発
destination	目的地
transportation	交通機関
via	～経由で
lead	至る
rise	上がる
lower	～を下げる
flow	流れる
burst	破裂する
crack	割れる
melt	溶ける
progress	進歩(p-)
advance	進歩(a-)
deal	扱う
handle	～を扱う
cope	対処する
treat	～を扱う
clue	手がかり
restrict	～を制限する(r-)
limit	を制限する(l-)
forbid	～を禁じる
ban	禁止
refuse	～を断る
reject	～を拒絶する
persuade	を説得して～させる
convince	に確信させる
inspire	～を奮起させる
discourage	～のやる気をなくさせる
promote	～を促進する
expand	拡大する
extend	～を延長する
broaden	～を広げる(b-)
spread	～を広げる(s-)
tie	を縛る
bind	～を結びつける
fasten	～を固定する(6字)
fix	～を固定する(3字)
install	を設置する
resist	～を我慢する
obey	～に従う
engage	従事する
bump	ぶつかる
crash	激突する
bend	身をかがめる
hug	を抱きしめる
stare	じっと見つめる
gaze	見つめる
glance	ちらりと見る
glimpse	～がちらりと見える
stretch	を伸ばす
stumble	つまずく
press	～を押す
drag	～を引きずる
lean	寄りかかる
scratch	～をひっかく
bow	おじきする
nod	うなずく
sigh	ため息をつく
yawn	あくびをする
bury	～を埋める
perform	～を遂行する
adopt	～を採用する
scatter	～をまき散らす
fold	～を祈る
hang	～を掛ける
release	～を解放する
strike	～を打つ(s-)
beat	～を打つ(b-)
protect	～を守る
twist	～を曲げる
stir	を混ぜる
shake	～を振る
burn	焼ける
skip	～をサボる
expose	～をさらす
dip	～をつける
polish	～を磨く
cheat	ごみかす
attend	～に出席する
participate	参加する
imitate	～をまねる
exist	存在する
arise	生じる(a-)
occur	生じる(o-)
generate	を生み出す
involve	巻き込まれる
require	～を必要とする
counterpart	対応する人
maintain	～を維持する
last	続く
persist	持続する
gain	～を増す
obtain	を得る
acquire	～を習得する
examine	～を調査する
search	を捜す
reunion	同窓会
scholarship	奨学金
logic	論理
instruction	指示
determine	～を決める
conclude	～と結論を下す
distinguish	～を区別する
classify	～を分類する
estimate	～を推定する
select	～を選ぶ
organize	をまとめる
recognize	が誰がわかる
suppose	～することになっている
assume	～と思い込む
care	気にする
doubt	～を疑う
notice	～に気がついている
aware	気づいている
conscious	意識している
concerned	関心を持っている
regard	をみなす
commit	～に専念する
memorize	～を暗記する
approve	認める
forgive	を許す
grant	～を認める
recall	～を思い出す
abandon	～を捨てる
rid	を処分する
eliminate	を排除する
relieve	～を取り除く(7字)
remove	～を取り除く(6字)
resource	資源
conservation	保護
preserve	を保護する
disaster	災害
planet	惑星
environment	環境
horizon	水平線
agriculture	農業
crop	作物
soil	土
weed	雑草
drown	溺れ死ぬ
leak	漏れる
climate	気候
atmosphere	大気
forecast	予報
thermometer	温度計
humid	湿気が多い
tropical	熱帯の
solar	太陽の
mosquito	蚊
species	種
extinct	絶滅した
feed	～にえさを与える
energetic	活発な
greedy	貪欲な
brave	勇敢な
generous	気前のよい
intellectual	知的な
curious	好奇心が強い
imaginative	想像力豊かな
talkative	おしゃべりの
afford	～する余裕がある
eager	熱心な
selfish	利己的な
aggressive	攻撃的な
cruel	残酷な
addicted	～の中毒になっている
stubborn	頑固な
earnest	真面目な
bold	大胆な
guilty	申し訳なく思う
innocent	無実の
sincere	誠実な
modest	謙虚な
stupid	ばかな
indifferent	無関心で
punctual	時間を守る
coward	臆病者
precise	正確な(p-)
accurate	正確な(a-)
proper	適切な
tidy	きちんとした(t-)
neat	きちんとした(n-)
efficient	能率的な
reasonable	理にかなった
significant	重要な
precious	貴重な
essential	不可欠な
fundamental	根本的な
critical	重大な
serious	深刻な
complex	複雑な(7字)
complicated	複雑な(11字)
delicate	繊細な
plain	明白な(p-)
obvious	明白な(o-)
remarkable	注目すべき
outstanding	傑出した
various	さまざまな
diverse	多様な
sort	種
fancy	高級の
marvelous	驚くべき
fabulous	とても素敵な
active	積極的な
positive	前向きな
pure	純粋な
steady	着実な
flexible	柔軟な
ripe	熟した
mature	成熟した
stable	安定した
negative	否定的な
vague	曖昧な
weird	変な
rough	粗い
severe	厳しい
passive	受動的な
vain	無駄に
fake	偽の
risky	危険な
absurd	ばかげた
odd	奇妙な
contrast	対比
valid	妥当な
available	手に入る
casual	気楽な
rare	珍しい
practical	現実的な
brand-new	新品の
rapid	急速な
urgent	緊急の
sharp	急激な
calm	落ち着いた
shallow	浅い
bare	むき出しの
naked	裸の
independent	独立した
tense	張り詰めた
broad	幅広い
narrow	狭い
vacant	空いている
vivid	鮮明な
mutual	相互の
awkward	ぎこちない
objective	客観的な
manual	手を使う
alike	似ている
tend	～する傾向にある
deserve	～に値する
fragment	破片
ease	簡単さ
range	範囲
scale	規模
unique	特有の
particular	ある特定の
general	一般的な
ordinary	平凡な
typical	典型的な
account	占める
calculate	～を計算する
measure	～を測る
split	～を割る
volume	容積
proportion	比率
dozen	ダース
amount	量
mass	大量
shortage	不足
enormous	莫大な
spare	余分な
arrange	～を手配する
adapt	適応する
match	～と調和する
fit	に合う
emergency	緊急事態
occasion	場合
circumstance	状況
incident	出来事
current	最新の
temporary	一時的な
permanent	永久的な
previous	前の
former	前者
annual	年に一度の
contemporary	現代の
lately	最近
immediately	すぐに
supply	～を供給する
replace	～に取って代わる
exchange	～を交換する
substitute	代わりに～を用いる
submit	を提出する
alternative	代わりのもの
deliver	～を配達する
enclose	～を同封する
envelope	封筒
trick	いたずら
load	荷
content	中身
routine	日課
household	所帯
good	商品
luxury	高級
credit	クレジットカード
questionnaire	アンケート
reservation	予約
applause	拍手
fuss	大騒ぎ
reward	報酬
farewell	別れ
reception	もてなし(r-)
hospitality	もてなし(h-)
portion	1盛り
laundry	洗濯
stain	シミ
dye	～を染める
outlet	コンセント
nap	昼寝
wake	目が覚める
vending machine	自動販売機
grocery	食料雑貨店
appointment	予約
consult	～に相談する
register	～を登録する
subscribe	定期購読する
guarantee	～を保証する
wipe	～を拭く
sweep	を掃く
transfer	乗り換える
divorce	離婚する
fate	運命(f-)
destiny	運命(d-)
flavor	風味
perfume	香り
ingredient	材料
tender	柔らかい
bitter	苦い
aisle	通話
track	足跡
district	地区
facility	施設
basement	地下
height	高さ
distant	遠い
remote	へんぴな
locate	～に位置している
occupy	～を占める
surround	～を取り囲む
classical	クラシックの
civilization	文明
heritage	遺産
script	台本
tale	話
literature	文学
tragedy	悲劇
poetry	詩
biography	伝記
term	用語
proverb	ことわざ
fluent	流暢な
translate	～を翻訳する
define	～を定義する
interpret	～を解釈する
quote	～を引用する
literally	文字どおりに
indicate	～を展示する
reveal	～を示す
announce	～を発表する
broadcast	～を放送する
prove	～を証明する
advertise	～を宣伝する
seek	～を求める
entertain	～を楽しませる
amuse	～を楽しませる
attract	～を引きつける
fascinate	～を魅了する
absorb	～に没頭する
fond	好きで
scare	～をおびえさせる
alarm	～をぎょっとさせる
amaze	～を驚かせる
irritate	～をいらいらさせる
puzzle	～を当惑させる
confuse	～を混乱させる
bore	～をうんざりさせる
frustrate	～を欲求不満にさせる
disappoint	～を失望させる
embarrass	～に恥ずかしい思いをさせる
ashamed	恥ずかしい
uneasy	不安な
hesitate	ためらう
reluctant	気が進まない
tremble	震える
boast	自慢する
jealous	嫉妬した
envy	～を羨ましく思う
yell	叫ぶ
respect	を尊敬する
despair	絶望
emotion	感情
sympathy	同情
shame	残念なこと
ambition	願望
confidence	自信
courage	勇気
ignore	を無視する
owe	は～おかげだ
fear	恐怖
method	方法
medium	手段(6字)
means	手段(5字)
extent	程度
extremely	極度に
total	全体の
largely	大部分は
moderate	適度な
somewhat	いくぶん
subtle	かすかな
possibly	ひょっとすると
eventually	最終的な
necessarily	必ずしも
frankly	率直に
ironically	皮肉なことに
moreover	その上
otherwise	さもなければ
regardless	無関係に
worth	～の価値がある
according to	によれば
